country_region_code,country_region,sub_region_1,sub_region_2,metro_area,PHU,popshare,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
CA,Canada,Ontario,Algoma District,,Algoma Public Health Unit,1,2020-10-25,-11,-8,,-26,-5,3
CA,Canada,Ontario,Algoma District,,Algoma Public Health Unit,1,2020-10-26,-4,2,,-27,-25,7
CA,Canada,Ontario,Algoma District,,Algoma Public Health Unit,1,2020-10-27,-4,4,,-20,-22,6
CA,Canada,Ontario,Algoma District,,Algoma Public Health Unit,1,2020-10-28,-6,-1,,-27,-21,7
CA,Canada,Ontario,Algoma District,,Algoma Public Health Unit,1,2020-10-29,-1,10,,-31,-20,6
CA,Canada,Ontario,Algoma District,,Algoma Public Health Unit,1,2020-10-30,-4,5,35,-23,-19,6
CA,Canada,Ontario,Algoma District,,Algoma Public Health Unit,1,2020-10-31,-5,7,,-1,-3,2
CA,Canada,Ontario,Algoma District,,Algoma Public Health Unit,1,2020-11-01,-15,-14,2,-35,-12,5
CA,Canada,Ontario,Algoma District,,Algoma Public Health Unit,1,2020-11-02,-4,3,,-32,-23,7
CA,Canada,Ontario,Algoma District,,Algoma Public Health Unit,1,2020-11-03,-5,5,,-25,-21,7
CA,Canada,Ontario,Algoma District,,Algoma Public Health Unit,1,2020-11-04,-9,0,,-28,-20,7
CA,Canada,Ontario,Algoma District,,Algoma Public Health Unit,1,2020-11-05,-8,2,,-32,-20,7
CA,Canada,Ontario,Algoma District,,Algoma Public Health Unit,1,2020-11-06,-16,-5,,-30,-20,7
CA,Canada,Ontario,Algoma District,,Algoma Public Health Unit,1,2020-11-07,-11,2,,-18,-5,2
CA,Canada,Ontario,Algoma District,,Algoma Public Health Unit,1,2020-11-08,-11,-8,,-31,-7,2
CA,Canada,Ontario,Algoma District,,Algoma Public Health Unit,1,2020-11-09,-4,3,,-36,-23,6
CA,Canada,Ontario,Algoma District,,Algoma Public Health Unit,1,2020-11-10,-5,4,,-38,-22,7
CA,Canada,Ontario,Algoma District,,Algoma Public Health Unit,1,2020-11-11,-10,0,,-47,-30,10
CA,Canada,Ontario,Algoma District,,Algoma Public Health Unit,1,2020-11-12,-5,5,,-35,-21,7
CA,Canada,Ontario,Algoma District,,Algoma Public Health Unit,1,2020-11-13,-14,-5,18,-36,-21,9
CA,Canada,Ontario,Algoma District,,Algoma Public Health Unit,1,2020-11-14,-7,3,36,-27,-3,4
CA,Canada,Ontario,Algoma District,,Algoma Public Health Unit,1,2020-11-15,-18,-18,-24,-45,-12,6
CA,Canada,Ontario,Algoma District,,Algoma Public Health Unit,1,2020-11-16,-11,-5,,-43,-28,9
CA,Canada,Ontario,Algoma District,,Algoma Public Health Unit,1,2020-11-17,-7,0,,-37,-21,8
CA,Canada,Ontario,Algoma District,,Algoma Public Health Unit,1,2020-11-18,-10,0,,-37,-20,8
CA,Canada,Ontario,Algoma District,,Algoma Public Health Unit,1,2020-11-19,-6,3,,-31,-19,7
CA,Canada,Ontario,Algoma District,,Algoma Public Health Unit,1,2020-11-20,-11,-1,2,-40,-18,9
CA,Canada,Ontario,Algoma District,,Algoma Public Health Unit,1,2020-11-21,-6,8,22,-28,-2,5
CA,Canada,Ontario,Algoma District,,Algoma Public Health Unit,1,2020-11-22,-8,-7,31,-41,-8,5
CA,Canada,Ontario,Algoma District,,Algoma Public Health Unit,1,2020-11-23,-7,2,,-42,-24,9
CA,Canada,Ontario,Algoma District,,Algoma Public Health Unit,1,2020-11-24,-4,1,-3,-35,-20,8
CA,Canada,Ontario,Algoma District,,Algoma Public Health Unit,1,2020-11-25,-10,0,,-35,-19,8
CA,Canada,Ontario,Algoma District,,Algoma Public Health Unit,1,2020-11-26,1,10,,-36,-19,7
CA,Canada,Ontario,Algoma District,,Algoma Public Health Unit,1,2020-11-27,-8,0,18,-33,-19,8
CA,Canada,Ontario,Algoma District,,Algoma Public Health Unit,1,2020-11-28,-4,11,44,-23,2,4
CA,Canada,Ontario,Algoma District,,Algoma Public Health Unit,1,2020-11-29,-5,-5,27,-39,-8,4
CA,Canada,Ontario,Algoma District,,Algoma Public Health Unit,1,2020-11-30,2,9,,-42,-22,7
CA,Canada,Ontario,Algoma District,,Algoma Public Health Unit,1,2020-12-01,-1,7,,-32,-19,7
CA,Canada,Ontario,Algoma District,,Algoma Public Health Unit,1,2020-12-02,-7,5,,-37,-19,8
CA,Canada,Ontario,Algoma District,,Algoma Public Health Unit,1,2020-12-03,-5,9,,-41,-19,8
CA,Canada,Ontario,Algoma District,,Algoma Public Health Unit,1,2020-12-04,-12,2,1,-36,-18,8
CA,Canada,Ontario,Algoma District,,Algoma Public Health Unit,1,2020-12-05,-8,5,31,-24,-3,5
CA,Canada,Ontario,Algoma District,,Algoma Public Health Unit,1,2020-12-06,-10,-10,13,-40,-8,4
CA,Canada,Ontario,Algoma District,,Algoma Public Health Unit,1,2020-12-07,-4,6,,-38,-22,8
CA,Canada,Ontario,Algoma District,,Algoma Public Health Unit,1,2020-12-08,-5,5,,-27,-18,7
CA,Canada,Ontario,Algoma District,,Algoma Public Health Unit,1,2020-12-09,-9,6,3,-35,-19,8
CA,Canada,Ontario,Algoma District,,Algoma Public Health Unit,1,2020-12-10,1,13,,-37,-17,7
CA,Canada,Ontario,Algoma District,,Algoma Public Health Unit,1,2020-12-11,-5,6,9,-42,-17,8
CA,Canada,Ontario,Algoma District,,Algoma Public Health Unit,1,2020-12-12,-7,10,-10,-29,-1,5
CA,Canada,Ontario,Algoma District,,Algoma Public Health Unit,1,2020-12-13,-8,-5,5,-41,-7,6
CA,Canada,Ontario,Algoma District,,Algoma Public Health Unit,1,2020-12-14,-10,-3,-16,-38,-22,9
CA,Canada,Ontario,Algoma District,,Algoma Public Health Unit,1,2020-12-15,2,9,,-26,-20,7
CA,Canada,Ontario,Algoma District,,Algoma Public Health Unit,1,2020-12-16,-1,10,-1,-34,-18,8
CA,Canada,Ontario,Algoma District,,Algoma Public Health Unit,1,2020-12-17,3,16,,-38,-18,8
CA,Canada,Ontario,Algoma District,,Algoma Public Health Unit,1,2020-12-18,-7,5,3,-41,-17,9
CA,Canada,Ontario,Algoma District,,Algoma Public Health Unit,1,2020-12-19,-9,11,19,-12,-2,5
CA,Canada,Ontario,Algoma District,,Algoma Public Health Unit,1,2020-12-20,-2,3,16,-38,-6,5
CA,Canada,Ontario,Algoma District,,Algoma Public Health Unit,1,2020-12-21,19,39,,-38,-33,8
CA,Canada,Ontario,Algoma District,,Algoma Public Health Unit,1,2020-12-22,21,45,,-33,-34,7
CA,Canada,Ontario,Algoma District,,Algoma Public Health Unit,1,2020-12-23,10,43,-6,-42,-35,9
CA,Canada,Ontario,Algoma District,,Algoma Public Health Unit,1,2020-12-24,-15,20,,-49,-52,12
CA,Canada,Ontario,Algoma District,,Algoma Public Health Unit,1,2020-12-25,-90,-81,-19,-61,-77,18
CA,Canada,Ontario,Algoma District,,Algoma Public Health Unit,1,2020-12-26,-77,-70,18,-55,-42,11
CA,Canada,Ontario,Algoma District,,Algoma Public Health Unit,1,2020-12-27,-43,-28,,-46,-22,8
CA,Canada,Ontario,Algoma District,,Algoma Public Health Unit,1,2020-12-28,-43,-19,,-55,-62,18
CA,Canada,Ontario,Algoma District,,Algoma Public Health Unit,1,2020-12-29,-35,-7,,-46,-50,15
CA,Canada,Ontario,Algoma District,,Algoma Public Health Unit,1,2020-12-30,-39,-8,,-53,-52,16
CA,Canada,Ontario,Algoma District,,Algoma Public Health Unit,1,2020-12-31,-27,18,,-49,-53,13
CA,Canada,Ontario,Algoma District,,Algoma Public Health Unit,1,2021-01-01,-80,-78,,-70,-78,24
CA,Canada,Ontario,Algoma District,,Algoma Public Health Unit,1,2021-01-02,-44,-12,,-47,-24,10
CA,Canada,Ontario,Algoma District,,Algoma Public Health Unit,1,2021-01-03,-43,-22,,-50,-24,9
CA,Canada,Ontario,Algoma District,,Algoma Public Health Unit,1,2021-01-04,-36,-10,,-49,-37,13
CA,Canada,Ontario,Algoma District,,Algoma Public Health Unit,1,2021-01-05,-36,-4,,-44,-36,13
CA,Canada,Ontario,Algoma District,,Algoma Public Health Unit,1,2021-01-06,-42,-14,,-45,-37,14
CA,Canada,Ontario,Algoma District,,Algoma Public Health Unit,1,2021-01-07,-40,-6,,-42,-36,14
CA,Canada,Ontario,Algoma District,,Algoma Public Health Unit,1,2021-01-08,-42,-9,,-44,-34,15
CA,Canada,Ontario,Algoma District,,Algoma Public Health Unit,1,2021-01-09,-46,-15,,-37,-21,9
CA,Canada,Ontario,Algoma District,,Algoma Public Health Unit,1,2021-01-10,-45,-21,,-45,-23,8
CA,Canada,Ontario,Algoma District,,Algoma Public Health Unit,1,2021-01-11,-39,-10,,-43,-33,13
CA,Canada,Ontario,Algoma District,,Algoma Public Health Unit,1,2021-01-12,-37,-11,,-39,-33,13
CA,Canada,Ontario,Algoma District,,Algoma Public Health Unit,1,2021-01-13,-38,-7,,-42,-34,12
CA,Canada,Ontario,Algoma District,,Algoma Public Health Unit,1,2021-01-14,-48,-17,,-43,-36,13
CA,Canada,Ontario,Algoma District,,Algoma Public Health Unit,1,2021-01-15,-51,-25,12,-45,-36,16
CA,Canada,Ontario,Algoma District,,Algoma Public Health Unit,1,2021-01-16,-53,-23,41,-40,-24,11
CA,Canada,Ontario,Algoma District,,Algoma Public Health Unit,1,2021-01-17,-51,-29,,-43,-27,8
CA,Canada,Ontario,Algoma District,,Algoma Public Health Unit,1,2021-01-18,-45,-19,,-44,-36,13
CA,Canada,Ontario,Algoma District,,Algoma Public Health Unit,1,2021-01-19,-47,-24,,-42,-38,14
CA,Canada,Ontario,Algoma District,,Algoma Public Health Unit,1,2021-01-20,-44,-15,-3,-39,-37,14
CA,Canada,Ontario,Algoma District,,Algoma Public Health Unit,1,2021-01-21,-44,-16,,-38,-37,14
CA,Canada,Ontario,Algoma District,,Algoma Public Health Unit,1,2021-01-22,-45,-17,1,-35,-35,15
CA,Canada,Ontario,Algoma District,,Algoma Public Health Unit,1,2021-01-23,-49,-17,31,-33,-24,10
CA,Canada,Ontario,Algoma District,,Algoma Public Health Unit,1,2021-01-24,-47,-26,,-43,-27,8
CA,Canada,Ontario,Algoma District,,Algoma Public Health Unit,1,2021-01-25,-43,-18,,-35,-34,12
CA,Canada,Ontario,Algoma District,,Algoma Public Health Unit,1,2021-01-26,-40,-14,,-33,-33,12
CA,Canada,Ontario,Algoma District,,Algoma Public Health Unit,1,2021-01-27,-42,-17,5,-38,-31,12
CA,Canada,Ontario,Algoma District,,Algoma Public Health Unit,1,2021-01-28,-42,-10,,-34,-33,13
CA,Canada,Ontario,Algoma District,,Algoma Public Health Unit,1,2021-01-29,-41,-9,15,-38,-30,13
CA,Canada,Ontario,Algoma District,,Algoma Public Health Unit,1,2021-01-30,-43,-9,,-30,-19,8
CA,Canada,Ontario,Algoma District,,Algoma Public Health Unit,1,2021-01-31,-40,-22,,-49,-23,7
CA,Canada,Ontario,Algoma District,,Algoma Public Health Unit,1,2021-02-01,-37,-9,,-44,-32,11
CA,Canada,Ontario,Algoma District,,Algoma Public Health Unit,1,2021-02-02,-35,-7,,-39,-32,11
CA,Canada,Ontario,Algoma District,,Algoma Public Health Unit,1,2021-02-03,-41,-12,,-42,-32,12
CA,Canada,Ontario,Algoma District,,Algoma Public Health Unit,1,2021-02-04,-37,-4,,-44,-31,11
CA,Canada,Ontario,Algoma District,,Algoma Public Health Unit,1,2021-02-05,-59,-37,-11,-48,-41,18
CA,Canada,Ontario,Algoma District,,Algoma Public Health Unit,1,2021-02-06,-48,-13,37,-37,-21,10
CA,Canada,Ontario,Algoma District,,Algoma Public Health Unit,1,2021-02-07,-45,-20,17,-46,-25,8
CA,Canada,Ontario,Algoma District,,Algoma Public Health Unit,1,2021-02-08,-43,-13,,-46,-37,13
CA,Canada,Ontario,Algoma District,,Algoma Public Health Unit,1,2021-02-09,-38,-9,,-42,-31,12
CA,Canada,Ontario,Algoma District,,Algoma Public Health Unit,1,2021-02-10,-40,-10,,-46,-31,13
CA,Canada,Ontario,Algoma District,,Algoma Public Health Unit,1,2021-02-11,-38,-1,,-41,-30,12
CA,Canada,Ontario,Algoma District,,Algoma Public Health Unit,1,2021-02-12,-43,-7,-9,-38,-29,14
CA,Canada,Ontario,Algoma District,,Algoma Public Health Unit,1,2021-02-13,-41,1,15,-31,-21,9
CA,Canada,Ontario,Algoma District,,Algoma Public Health Unit,1,2021-02-14,-37,-7,35,-46,-20,8
CA,Canada,Ontario,Algoma District,,Algoma Public Health Unit,1,2021-02-15,-69,-65,,-53,-71,19
CA,Canada,Ontario,Algoma District,,Algoma Public Health Unit,1,2021-02-16,-17,10,,-38,-26,9
CA,Canada,Ontario,Algoma District,,Algoma Public Health Unit,1,2021-02-17,-25,-3,,-45,-26,10
CA,Canada,Ontario,Algoma District,,Algoma Public Health Unit,1,2021-02-18,-19,-2,,-41,-25,10
CA,Canada,Ontario,Algoma District,,Algoma Public Health Unit,1,2021-02-19,-20,-4,29,-37,-24,10
CA,Canada,Ontario,Algoma District,,Algoma Public Health Unit,1,2021-02-20,-18,-4,,-28,-11,5
CA,Canada,Ontario,Algoma District,,Algoma Public Health Unit,1,2021-02-21,-20,-16,,-42,-14,5
CA,Canada,Ontario,Algoma District,,Algoma Public Health Unit,1,2021-02-22,-23,-11,,-42,-25,10
CA,Canada,Ontario,Algoma District,,Algoma Public Health Unit,1,2021-02-23,-16,-6,,-34,-24,8
CA,Canada,Ontario,Algoma District,,Algoma Public Health Unit,1,2021-02-24,-27,-15,,-39,-25,11
CA,Canada,Ontario,Algoma District,,Algoma Public Health Unit,1,2021-02-25,-19,-4,,-40,-24,10
CA,Canada,Ontario,Algoma District,,Algoma Public Health Unit,1,2021-02-26,-16,-3,26,-38,-23,10
CA,Canada,Ontario,Algoma District,,Algoma Public Health Unit,1,2021-02-27,-15,3,,-30,-10,5
CA,Canada,Ontario,Algoma District,,Algoma Public Health Unit,1,2021-02-28,-19,-14,,-48,-12,5
CA,Canada,Ontario,Algoma District,,Algoma Public Health Unit,1,2021-03-01,-29,-19,,-46,-27,10
CA,Canada,Ontario,Algoma District,,Algoma Public Health Unit,1,2021-03-02,-10,0,,-35,-22,8
CA,Canada,Ontario,Brant County,,Brant County Health Unit,0.273518476,2020-02-15,19,,,,,
CA,Canada,Ontario,Brant County,,Brant County Health Unit,0.273518476,2020-02-16,20,,,,,
CA,Canada,Ontario,Brant County,,Brant County Health Unit,0.273518476,2020-02-17,-25,,,,-72,
CA,Canada,Ontario,Brant County,,Brant County Health Unit,0.273518476,2020-02-18,-3,,,,1,0
CA,Canada,Ontario,Brant County,,Brant County Health Unit,0.273518476,2020-02-19,-2,,,,4,0
CA,Canada,Ontario,Brant County,,Brant County Health Unit,0.273518476,2020-02-20,9,,,,4,-1
CA,Canada,Ontario,Brant County,,Brant County Health Unit,0.273518476,2020-02-21,3,,,,-6,0
CA,Canada,Ontario,Brant County,,Brant County Health Unit,0.273518476,2020-02-22,18,,,,,
CA,Canada,Ontario,Brant County,,Brant County Health Unit,0.273518476,2020-02-23,19,,,,,
CA,Canada,Ontario,Brant County,,Brant County Health Unit,0.273518476,2020-02-24,-3,,,,5,1
CA,Canada,Ontario,Brant County,,Brant County Health Unit,0.273518476,2020-02-25,-1,,,,5,-1
CA,Canada,Ontario,Brant County,,Brant County Health Unit,0.273518476,2020-02-26,-7,,,,2,1
CA,Canada,Ontario,Brant County,,Brant County Health Unit,0.273518476,2020-02-27,-14,,,,0,2
CA,Canada,Ontario,Brant County,,Brant County Health Unit,0.273518476,2020-02-28,0,,,,2,2
CA,Canada,Ontario,Brant County,,Brant County Health Unit,0.273518476,2020-02-29,15,,,,,
CA,Canada,Ontario,Brant County,,Brant County Health Unit,0.273518476,2020-03-01,16,,,,,
CA,Canada,Ontario,Brant County,,Brant County Health Unit,0.273518476,2020-03-02,0,,,,4,0
CA,Canada,Ontario,Brant County,,Brant County Health Unit,0.273518476,2020-03-03,-1,,,,6,0
CA,Canada,Ontario,Brant County,,Brant County Health Unit,0.273518476,2020-03-04,6,,,,7,-1
CA,Canada,Ontario,Brant County,,Brant County Health Unit,0.273518476,2020-03-05,9,,,,2,0
CA,Canada,Ontario,Brant County,,Brant County Health Unit,0.273518476,2020-03-06,-7,,,,4,1
CA,Canada,Ontario,Brant County,,Brant County Health Unit,0.273518476,2020-03-07,28,,,,,
CA,Canada,Ontario,Brant County,,Brant County Health Unit,0.273518476,2020-03-08,32,,,,,
CA,Canada,Ontario,Brant County,,Brant County Health Unit,0.273518476,2020-03-09,9,,,,6,0
CA,Canada,Ontario,Brant County,,Brant County Health Unit,0.273518476,2020-03-10,-1,,,,4,0
CA,Canada,Ontario,Brant County,,Brant County Health Unit,0.273518476,2020-03-11,4,,,,4,0
CA,Canada,Ontario,Brant County,,Brant County Health Unit,0.273518476,2020-03-12,11,,,,2,0
CA,Canada,Ontario,Brant County,,Brant County Health Unit,0.273518476,2020-03-13,5,,,,1,2
CA,Canada,Ontario,Brant County,,Brant County Health Unit,0.273518476,2020-03-14,12,,,,,
CA,Canada,Ontario,Brant County,,Brant County Health Unit,0.273518476,2020-03-15,8,,,,,
CA,Canada,Ontario,Brant County,,Brant County Health Unit,0.273518476,2020-03-16,-4,,,,-19,7
CA,Canada,Ontario,Brant County,,Brant County Health Unit,0.273518476,2020-03-17,-21,,,,-25,11
CA,Canada,Ontario,Brant County,,Brant County Health Unit,0.273518476,2020-03-18,-30,,,,-31,14
CA,Canada,Ontario,Brant County,,Brant County Health Unit,0.273518476,2020-03-19,-23,,,,-35,16
CA,Canada,Ontario,Brant County,,Brant County Health Unit,0.273518476,2020-03-20,-30,,,,-39,
CA,Canada,Ontario,Brant County,,Brant County Health Unit,0.273518476,2020-03-21,-28,,,,-17,
CA,Canada,Ontario,Brant County,,Brant County Health Unit,0.273518476,2020-03-22,-36,,,,,
CA,Canada,Ontario,Brant County,,Brant County Health Unit,0.273518476,2020-03-23,-35,,,,-43,
CA,Canada,Ontario,Brant County,,Brant County Health Unit,0.273518476,2020-03-24,-34,,,,-46,
CA,Canada,Ontario,Brant County,,Brant County Health Unit,0.273518476,2020-03-25,-46,,,,-50,
CA,Canada,Ontario,Brant County,,Brant County Health Unit,0.273518476,2020-03-26,-45,,,,-51,
CA,Canada,Ontario,Brant County,,Brant County Health Unit,0.273518476,2020-03-27,-42,,,,-50,
CA,Canada,Ontario,Brant County,,Brant County Health Unit,0.273518476,2020-03-28,-37,,,,-30,
CA,Canada,Ontario,Brant County,,Brant County Health Unit,0.273518476,2020-03-29,-23,,,,-38,
CA,Canada,Ontario,Brant County,,Brant County Health Unit,0.273518476,2020-03-30,-50,,,,-51,
CA,Canada,Ontario,Brant County,,Brant County Health Unit,0.273518476,2020-03-31,-48,,,,-51,
CA,Canada,Ontario,Brant County,,Brant County Health Unit,0.273518476,2020-04-01,-46,,,,-50,
CA,Canada,Ontario,Brant County,,Brant County Health Unit,0.273518476,2020-04-02,-44,,,,-52,
CA,Canada,Ontario,Brant County,,Brant County Health Unit,0.273518476,2020-04-03,-50,,,,-50,
CA,Canada,Ontario,Brant County,,Brant County Health Unit,0.273518476,2020-04-04,-54,,,,-32,
CA,Canada,Ontario,Brant County,,Brant County Health Unit,0.273518476,2020-04-05,-59,,,,-41,
CA,Canada,Ontario,Brant County,,Brant County Health Unit,0.273518476,2020-04-06,-49,,,,-52,
CA,Canada,Ontario,Brant County,,Brant County Health Unit,0.273518476,2020-04-07,-46,,,,-53,
CA,Canada,Ontario,Brant County,,Brant County Health Unit,0.273518476,2020-04-08,-45,,,,-53,
CA,Canada,Ontario,Brant County,,Brant County Health Unit,0.273518476,2020-04-09,-37,,,,-55,
CA,Canada,Ontario,Brant County,,Brant County Health Unit,0.273518476,2020-04-10,-78,,,,-84,
CA,Canada,Ontario,Brant County,,Brant County Health Unit,0.273518476,2020-04-11,-47,,,,-41,
CA,Canada,Ontario,Brant County,,Brant County Health Unit,0.273518476,2020-04-12,,,,,-49,
CA,Canada,Ontario,Brant County,,Brant County Health Unit,0.273518476,2020-04-13,-55,,,,-60,
CA,Canada,Ontario,Brant County,,Brant County Health Unit,0.273518476,2020-04-14,-46,,,,-52,
CA,Canada,Ontario,Brant County,,Brant County Health Unit,0.273518476,2020-04-15,-46,,,,-52,
CA,Canada,Ontario,Brant County,,Brant County Health Unit,0.273518476,2020-04-16,-49,,,,-53,
CA,Canada,Ontario,Brant County,,Brant County Health Unit,0.273518476,2020-04-17,-50,,,,-51,
CA,Canada,Ontario,Brant County,,Brant County Health Unit,0.273518476,2020-04-18,-46,,,,-35,
CA,Canada,Ontario,Brant County,,Brant County Health Unit,0.273518476,2020-04-19,-57,,,,-38,
CA,Canada,Ontario,Brant County,,Brant County Health Unit,0.273518476,2020-04-20,-41,,,,-48,
CA,Canada,Ontario,Brant County,,Brant County Health Unit,0.273518476,2020-04-21,-47,,,,-51,
CA,Canada,Ontario,Brant County,,Brant County Health Unit,0.273518476,2020-04-22,-41,,,,-51,
CA,Canada,Ontario,Brant County,,Brant County Health Unit,0.273518476,2020-04-23,-44,,,,-52,
CA,Canada,Ontario,Brant County,,Brant County Health Unit,0.273518476,2020-04-24,-45,,,,-51,
CA,Canada,Ontario,Brant County,,Brant County Health Unit,0.273518476,2020-04-25,-37,,,,-33,
CA,Canada,Ontario,Brant County,,Brant County Health Unit,0.273518476,2020-04-26,-53,,,,-40,
CA,Canada,Ontario,Brant County,,Brant County Health Unit,0.273518476,2020-04-27,-34,,,,-49,
CA,Canada,Ontario,Brant County,,Brant County Health Unit,0.273518476,2020-04-28,-33,,,,-51,
CA,Canada,Ontario,Brant County,,Brant County Health Unit,0.273518476,2020-04-29,-35,,,,-50,
CA,Canada,Ontario,Brant County,,Brant County Health Unit,0.273518476,2020-04-30,-41,,,,-51,
CA,Canada,Ontario,Brant County,,Brant County Health Unit,0.273518476,2020-05-01,-35,,,,-49,
CA,Canada,Ontario,Brant County,,Brant County Health Unit,0.273518476,2020-05-02,-34,,,,-33,
CA,Canada,Ontario,Brant County,,Brant County Health Unit,0.273518476,2020-05-03,-27,,,,,
CA,Canada,Ontario,Brant County,,Brant County Health Unit,0.273518476,2020-05-04,-30,,,,-48,
CA,Canada,Ontario,Brant County,,Brant County Health Unit,0.273518476,2020-05-05,-31,,,,-47,
CA,Canada,Ontario,Brant County,,Brant County Health Unit,0.273518476,2020-05-06,-29,,,,-47,
CA,Canada,Ontario,Brant County,,Brant County Health Unit,0.273518476,2020-05-07,-30,,,,-46,
CA,Canada,Ontario,Brant County,,Brant County Health Unit,0.273518476,2020-05-08,-36,,,,-46,
CA,Canada,Ontario,Brant County,,Brant County Health Unit,0.273518476,2020-05-09,-32,,,,-27,
CA,Canada,Ontario,Brant County,,Brant County Health Unit,0.273518476,2020-05-10,-22,,,,,
CA,Canada,Ontario,Brant County,,Brant County Health Unit,0.273518476,2020-05-11,-36,,,,-44,
CA,Canada,Ontario,Brant County,,Brant County Health Unit,0.273518476,2020-05-12,-29,,,,-45,
CA,Canada,Ontario,Brant County,,Brant County Health Unit,0.273518476,2020-05-13,-25,,,,-43,16
CA,Canada,Ontario,Brant County,,Brant County Health Unit,0.273518476,2020-05-14,-30,,,,-45,
CA,Canada,Ontario,Brant County,,Brant County Health Unit,0.273518476,2020-05-15,-30,,,,-48,
CA,Canada,Ontario,Brant County,,Brant County Health Unit,0.273518476,2020-05-16,-15,,,,-24,
CA,Canada,Ontario,Brant County,,Brant County Health Unit,0.273518476,2020-05-17,-29,,,,,
CA,Canada,Ontario,Brant County,,Brant County Health Unit,0.273518476,2020-05-18,-61,,,,-81,
CA,Canada,Ontario,Brant County,,Brant County Health Unit,0.273518476,2020-05-19,-19,,,,-42,15
CA,Canada,Ontario,Brant County,,Brant County Health Unit,0.273518476,2020-05-20,-16,,,,-39,14
CA,Canada,Ontario,Brant County,,Brant County Health Unit,0.273518476,2020-05-21,-10,,,,-39,14
CA,Canada,Ontario,Brant County,,Brant County Health Unit,0.273518476,2020-05-22,-22,,,,-40,
CA,Canada,Ontario,Brant County,,Brant County Health Unit,0.273518476,2020-05-23,-13,,,,-16,
CA,Canada,Ontario,Brant County,,Brant County Health Unit,0.273518476,2020-05-24,-16,,,,,
CA,Canada,Ontario,Brant County,,Brant County Health Unit,0.273518476,2020-05-25,-14,,,,-41,13
CA,Canada,Ontario,Brant County,,Brant County Health Unit,0.273518476,2020-05-26,-17,,,,-40,14
